"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PECAM1",0,-1.28987982213246,0.019,0.349,0
"RPL38",0,0.997847400262786,0.982,0.905,0
"SLC9A3R1",0,0.383184518175727,0.448,0.187,0
"NT5C",0,0.40257063802208,0.473,0.226,0
"SEC14L1",0,-0.91342507639178,0.108,0.44,0
"TIMP2",0,-0.669650484452643,0.039,0.363,0
"ACTG1",0,0.752663638276395,0.961,0.91,0
"P4HB",0,0.751376563599957,0.751,0.509,0
"SLC16A3",0,1.20260318854017,0.651,0.13,0
"TYMS",0,0.395669528708917,0.257,0.05,0
"TGIF1",0,0.463788991669755,0.398,0.151,0
"RAB31",0,-0.361313811389608,0.039,0.241,0
"IMPA2",0,1.2442559645518,0.812,0.273,0
"ACAA2",0,0.822601814963143,0.75,0.297,0
"TCF4",0,-1.24738985043307,0.027,0.542,0
"CYB5A",0,1.19510107309581,0.973,0.574,0
"CNDP2",0,1.25907415001822,0.84,0.345,0
"FKBP1A",0,-0.885425887228487,0.584,0.761,0
"SMIM26",0,0.506772208776454,0.713,0.463,0
"CD93",0,-0.596538859948845,0.007,0.226,0
"ID1",0,-1.42306588616511,0.348,0.643,0
"MMP24OS",0,0.520814360212492,0.6,0.334,0
"SPAG4",0,0.518318105338749,0.33,0.034,0
"SDC4",0,0.720670648471525,0.484,0.131,0
"ZFAS1",0,1.13997192419435,0.86,0.581,0
"SNAI1",0,-0.447848410173132,0.017,0.209,0
"RPS21",0,1.1453765262139,0.975,0.876,0
"PPDPF",0,0.948827555112397,0.967,0.777,0
"ATP5F1D",0,0.461870710711881,0.875,0.708,0
"RPS15",0,0.882855283940821,1,0.993,0
"MYDGF",0,0.554675168375829,0.648,0.412,0
"RPL36",0,1.30407145925365,0.998,0.978,0
"CD70",0,1.18366445341151,0.55,0.042,0
"C3",0,0.565278984575694,0.267,0.044,0
"RPS28",0,1.16511511945524,0.999,0.993,0
"ANGPTL4",0,2.00225382385461,0.77,0.266,0
"QTRT1",0,0.523438713753397,0.447,0.182,0
"TMEM205",0,0.676919649044911,0.718,0.41,0
"PRDX2",0,0.515069624687082,0.824,0.657,0
"TPM4",0,-1.06172053029008,0.152,0.57,0
"RPL18A",0,1.06982329143627,0.999,0.988,0
"ISYNA1",0,-0.48169596119693,0.064,0.278,0
"UBA52",0,0.614001196778867,0.983,0.949,0
"LSR",0,0.42009890640046,0.336,0.091,0
"COX6B1",0,0.494881026313754,0.92,0.774,0
"POLR2I",0,0.5397072368547,0.696,0.423,0
"SPINT2",0,1.3298949160067,0.821,0.222,0
"ECH1",0,0.67030218656438,0.786,0.514,0
"GMFG",0,-0.761546880836219,0.015,0.397,0
"RPS16",0,0.838099226067675,0.995,0.97,0
"BLVRB",0,0.729259994361197,0.706,0.314,0
"TMEM91",0,1.03447332609079,0.488,0.092,0
"RPS19",0,1.07757930857972,0.999,0.989,0
"APOE",0,-2.0330160568104,0.076,0.303,0
"CALM3",0,0.585341958445194,0.696,0.481,0
"NOP53",0,0.798505775495516,0.859,0.662,0
"EMP3",0,0.586732645002083,0.602,0.352,0
"RPL18",0,1.06534200850318,0.995,0.968,0
"FTL",0,-0.448937659291081,0.999,0.99,0
"RPL13A",0,0.754128554509319,0.998,0.992,0
"RPS11",0,0.858704002085736,0.984,0.933,0
"CLEC11A",0,-0.361163464731176,0.013,0.205,0
"RPS9",0,0.678946704781472,0.995,0.981,0
"RPL28",0,0.8091709194002,0.994,0.977,0
"ISOC2",0,0.477089260187538,0.547,0.277,0
"RPS5",0,1.1807105997645,0.994,0.953,0
"MIF",0,1.62642055329338,0.933,0.618,0
"DDT",0,0.471336980000962,0.724,0.473,0
"TCN2",0,0.591466398339661,0.519,0.226,0
"SMTN",0,-0.381150901079734,0.033,0.243,0
"MYH9",0,-0.709042803178336,0.236,0.531,0
"LGALS2",0,0.673890114631199,0.579,0.208,0
"RPL3",0,0.586488427275522,0.999,0.996,0
"ST13",0,0.428180158340596,0.855,0.661,0
"TYMP",0,0.746299171176438,0.602,0.276,0
"ODF3B",0,0.44813057210104,0.404,0.145,0
"ATP5PO",0,0.464639570143251,0.872,0.703,0
"CSTB",0,0.69912893406015,0.765,0.567,0
"COL18A1",0,-1.10907771463998,0.303,0.518,0
"COL6A2",0,-1.40914978165879,0.074,0.407,0
"MT-ND1",0,0.75673318061418,0.952,0.968,0
"MT-ND2",0,0.999175434558001,0.957,0.99,0
"MT-CO1",0,0.78445075848603,0.974,0.998,0
"HSPG2",0,-1.15111335014935,0.033,0.333,0
"TCEA3",0,1.10061867851926,0.705,0.155,0
"FCN3",0,-0.77069855720061,0.007,0.162,0
"SERINC2",0,0.742640153651376,0.479,0.101,0
"TINAGL1",0,-1.07675027740345,0.232,0.586,0
"FAM167B",0,-0.757402217646357,0.012,0.255,0
"GJA4",0,-1.5483928059902,0.03,0.412,0
"HEYL",0,-0.352311530812922,0.006,0.169,0
"TIE1",0,-0.293583132450689,0.005,0.158,0
"PLPP3",0,-1.22614729756615,0.159,0.367,0
"PRKAA2",0,0.328450179398765,0.274,0.066,0
"CYP2J2",0,0.365067047565483,0.233,0.02,0
"ADGRL4",0,-0.700981079936412,0.008,0.264,0
"CYR61",0,1.39382172886793,0.651,0.343,0
"NGF",0,-0.426924674849419,0.007,0.181,0
"AC245595.1",0,0.531789062836561,0.407,0.113,0
"PDZK1",0,0.52080576357053,0.683,0.224,0
"S100A1",0,1.30677217337087,0.458,0.15,0
"NES",0,-0.561831847758607,0.006,0.277,0
"ADAMTS4",0,-0.864869771123167,0.016,0.296,0
"RGS5",0,-4.15288941245795,0.188,0.454,0
"MYOCOS",0,0.570729179958958,0.329,0.023,0
"CDK18",0,0.557754029277562,0.381,0.066,0
"CD34",0,-0.724032996911738,0.008,0.296,0
"NID1",0,-0.320309115927765,0.032,0.209,0
"LINC01139",0,0.486858712901766,0.357,0.063,0
"GALNT14",0,0.495704938354885,0.372,0.087,0
"LINC01320",0,1.42733721296254,0.721,0.13,0
"SLC3A1",0,1.22123073168826,0.703,0.21,0
"EPCAM",0,0.37574492342177,0.429,0.166,0
"TGFA",0,0.31210097156097,0.193,0.019,0
