"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"CD3E",0,-0.820016675255448,0.02,0.34,0
"CD3G",0,-0.46025903816117,0.008,0.226,0
"CD4",0,-0.565406253920641,0.01,0.278,0
"CD44",0,-0.733489718150916,0.369,0.743,0
"CD46",0,0.906670202006689,0.66,0.255,0
"CD47",0,1.52205433601698,0.86,0.47,0
"CD48",0,-1.21706228874659,0.02,0.535,0
"CD52",0,-2.61326442478787,0.125,0.737,0
"CD53",0,-1.27653182986673,0.029,0.599,0
"CD55",0,1.2357613199751,0.75,0.374,0
"CD59",0,0.711587641039876,0.742,0.485,0
"CD6",0,-0.306173021105568,0.009,0.17,0
"CD63",0,0.859933446020057,0.978,0.773,0
"CD68",0,-2.20653230215639,0.089,0.376,0
"CD69",0,-1.29510443012619,0.037,0.413,0
"CD7",0,-0.715131683082268,0.078,0.293,0
"CD79B",0,-0.340567917120216,0.005,0.142,0
"CD83",0,-1.21462782356015,0.135,0.426,0
"CD84",0,-0.436787881051673,0.008,0.215,0
"CD86",0,-0.485606708621899,0.007,0.201,0
"CD9",0,1.19368892565119,0.873,0.455,0
"CDC25B",0,0.448520903953202,0.316,0.12,0
"CDC26",0,0.445072649263486,0.515,0.318,0
"CDC34",0,0.697691176987633,0.435,0.09,0
"CDC42BPA",0,0.40466997377554,0.281,0.052,0
"CDC42EP1",0,0.875228325881286,0.501,0.097,0
"CDC42EP3",0,0.496229836481195,0.432,0.22,0
"CDC42EP4",0,0.542765094008337,0.361,0.056,0
"CDC42EP5",0,0.453791284115842,0.251,0.036,0
"CDCP1",0,0.380500611834117,0.28,0.073,0
"CDH1",0,1.43389280917183,0.697,0.053,0
"CDH3",0,0.327194384133104,0.183,0.01,0
"CDIPT",0,0.52495007440712,0.499,0.241,0
"CDK10",0,0.318532478051081,0.291,0.1,0
"CDK12",0,0.348833765166217,0.354,0.158,0
"CDK16",0,0.559018961184761,0.398,0.095,0
"CDK2AP2",0,0.859377259081038,0.638,0.339,0
